guid,plant_type,plant_origin,light_requirement,wind_tolerance,growth_rate,frost_resistant,is_evergreen,is_native,plant_height,plant_width,flower_color,flowering_month,climate_zone
https://id.biodiversity.org.au/node/apni/2917775,Annual/Perennial,hybrids,Half Sun / Half Shade,Medium,Fast,Tender,Yes,No,0.2,0.3,Blue White,"February, March, April, May","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2917810,Climber/Creeper,"China, Japan",Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,20,1,,,
https://id.biodiversity.org.au/node/apni/2917812,Shrub,Western Australia,Full Sun,Wind/Salt tolerant,Medium,Marginal,No,No,0.5,1.5,Red,"September, October, November","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2917817,Cactii/Succulent,Morocco,Full Sun to Part Shade,Sheltered,Medium,Tender,Yes,No,1,1,Yellow,"July, August, September","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2917866,Annual/Perennial,Australia,Half Sun / Half Shade,Sheltered,Fast,Tender,Yes,Yes,1,0,Cream Pink White,,"[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2917887,Bulb/Corm/Tuber,South & Central Europe,Moderate/Dappled Shade,Medium,Fast,Hardy,No,No,0.3,0.1,White,"August, September, October, November","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2917894,Shrub,Queensland,Full Sun,Medium,Fast,Tender,Yes,Yes,5,2,Red,"January, February, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2917916,Tree,"New Guinea, East Coast Australia",Full Sun to Part Shade,Wind Tolerant,Slow,Tender,Yes,Yes,30,10,Cream,"January, February, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2918057,Shrub,S.Africa,Full Sun to Part Shade,Medium,Medium,Tender,No,No,3,3,White,"October, November","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918075,Shrub,Australian rainforest,Full Sun to Part Shade,Medium,Fast,Tender,Yes,Yes,1,1.5,Blue White,"February, March, April","[{""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918082,Tree,NSW Queensland,Full Sun to Part Shade,Wind Tolerant,Fast,Tender,Yes,Yes,20,10,Golden Orange,"November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918085,Tree,India and Pakistan,Full Sun,Medium,Fast,Tender,Yes,No,30,20,,,
https://id.biodiversity.org.au/node/apni/2918105,Shrub,Australia,Full Sun to Part Shade,Wind Tolerant,Fast,Tender,Yes,Yes,1.8,1.8,Pink Red White Yellow,"June, July, August, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918148,Cactii/Succulent,South Africa,Full Sun to Part Shade,Sheltered,Slow,Tender,Yes,No,2,1,White,"April, May, June, July, August","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918148,Cactii/Succulent,hybrid,Half Sun / Half Shade,Medium,Fast,Tender,Yes,No,0.8,0.6,Pink White,"April, May, June","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918279,Cactii/Succulent,Canary Islands,Full Sun to Part Shade,,,,Yes,No,0.6,0.6,Cream White Yellow,"September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918344,Shrub,S Africa,Full Sun to Part Shade,Medium,Fast,Tender,Yes,No,3,0,Blue,"January, February, March, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918344,Shrub,S Africa,Full Sun to Part Shade,Medium,Very fast,Tender,Yes,No,3,0,White,"January, February, March, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918344,Shrub,S Africa,Full Sun to Part Shade,Medium,Very fast,Tender,Yes,No,3,0,Blue,"January, February, March, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2918471,Annual/Perennial,New Zealand,Full Sun to Part Shade,Medium,Fast,Marginal,Yes,No,0.8,0.7,,,
https://id.biodiversity.org.au/node/apni/2918521,Annual/Perennial,Middle East,Full Sun to Part Shade,Sheltered,Fast,Hardy,Yes,No,3,1,Cream Pink Purple Red Yellow,"January, February, March, April","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918551,Annual/Perennial,Mountains Central Europe,Full Sun,Medium,Fast,Hardy,Yes,No,0.1,0.6,Yellow,"January, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918584,Climber/Creeper,"Southern China, Malaysia, Indonesia",Half Sun / Half Shade,Sheltered,Medium,Tender,Yes,No,1,0.1,,,
https://id.biodiversity.org.au/node/apni/2918630,Shrub,"Spain, Southern France, Turkey and North Africa",Full Sun,Wind Tolerant,Fast,Marginal,Yes,No,1,1.5,Blue Purple,"April, May, June, July, August, September","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918630,Annual/Perennial,"Spain, Southern France, Turkey and North Africa",Full Sun,Wind Tolerant,Fast,Marginal,Yes,No,0.8,1,Blue Pink Purple,"April, May, June, July, August, September","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918630,Shrub,"Spain, Southern France, Turkey and North Africa",Full Sun,Wind Tolerant,Fast,Marginal,Yes,No,0.8,1.2,Blue Purple,"April, May, June, July, August, September","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918738,Shrub,Europe Asia,Full Sun to Part Shade,Wind Tolerant,Medium,Hardy,Yes,No,4,3,White,"January, February","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918778,Shrub,Japan,Half Sun / Half Shade,Medium,Medium,Hardy,No,No,2,2,Blue Pink Red White,"January, February, March, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918778,Shrub,China Japan Korea,Moderate/Dappled Shade,Medium,Medium,Hardy,No,No,2,2,Blue Cream Mauve Pink Purple Red White,"January, February, March, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918778,Shrub,Culitvar,Moderate/Dappled Shade,Medium,Medium,Hardy,No,No,1,1.5,White,"January, February, March, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918813,Annual/Perennial,Southern Europe,Full Sun,Medium,Medium,Hardy,Yes,No,0.35,0.45,Yellow,"January, February, March, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2918878,Shrub,New Zealand,Full Sun,Wind/Salt tolerant,Fast,,Yes,No,2,0.5,White,"January, February, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2919007,Vegetable,Europe,Full Sun to Part Shade,Medium,Fast,Marginal,No,No,0.5,0.3,,,
https://id.biodiversity.org.au/node/apni/2919129,Tree,"North Coast of NSW, Coastal Queensland, New Guinea",Full Sun to Part Shade,Wind/Salt tolerant,Slow,Tender,Yes,Yes,40,12,,,
https://id.biodiversity.org.au/node/apni/2919311,Climber/Creeper,Indonesia,Full Sun to Part Shade,Wind Tolerant,Fast,Tender,No,No,4,0.1,Purple,,"[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2919384,Fruit/Nut Plants,Mexico,Full Sun to Part Shade,Medium,Medium,Tender,No,No,4.5,2,Cream White,"September, October, November, December","[{""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2919419,Shrub,SE Australia,Full Sun to Part Shade,Medium,Fast,Hardy,Yes,Yes,0.3,1,Pink,"June, July, August, September, October, November","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2919432,Tree,kemadec islands,Full Sun,Wind/Salt tolerant,Medium,Marginal,Yes,No,8,5,Red,"January, February, April, May, October, November, December","[{""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2919453,Tree,NSW Queensland,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,Yes,Yes,10,4,White,"January, February, March, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2919590,Annual/Perennial,Malaysia and S.E. Asia,Moderate/Dappled Shade,Sheltered,Fast,Marginal,No,No,3,3,White,,"[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2919688,Bulb/Corm/Tuber,Taiwan,Full Sun to Part Shade,Sheltered,Fast,Hardy,No,No,1.8,0.2,White,"January, February, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2919693,Shrub,New South Wales,Full Sun,Wind Tolerant,Medium,Hardy,Yes,Yes,2,1,Yellow,"June, July, August, September, October","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2919723,Tree,Queensland,Full Sun to Part Shade,Sheltered,Fast,Tender,Yes,Yes,10,3,Red,"February, March, April, May, June, July, August, September","[{""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2919767,Shrub,Western Australia,Full Sun,Medium,Medium,Marginal,Yes,Yes,3,2.5,Pink,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2919823,Tree,"Central Europe, north West Africa and SW Asia.",Full Sun,Wind Tolerant,Fast,Hardy,No,No,20,8,,,
https://id.biodiversity.org.au/node/apni/2919874,,Mexico and South America,Half Sun / Half Shade,Sheltered,Medium,Tender,Yes,No,0,0,White,"January, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2919935,Shrub,Western Australia,Full Sun to Part Shade,Wind/Salt tolerant,Medium,Marginal,Yes,Yes,0.75,0.75,Blue Purple,"January, February, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2919993,Climber/Creeper,Australia,Full Sun,Sheltered,Very fast,Tender,Yes,Yes,4.5,0.5,Pink,"January, February, March, April, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2919996,Annual/Perennial,S Europe,Full Sun to Part Shade,Medium,Fast,Marginal,Yes,No,1,0.5,,,
https://id.biodiversity.org.au/node/apni/2920141,Shrub,Southeastern Australia,Moderate/Dappled Shade,Sheltered,Very fast,Marginal,Yes,Yes,1,1.5,Mauve White,"January, February, March, April, October, November, December","[{""Zone"": 8}, {""Zone"": 9}]"
https://id.biodiversity.org.au/node/apni/2920234,Shrub,NSW,Full Sun to Part Shade,Medium,Medium,Hardy,Yes,Yes,1,1,Pink,"March, April, May, August, September, October, November, December",[]
https://id.biodiversity.org.au/node/apni/2920407,Tree,"China, Korea, Taiwan and Japan",Full Sun,Wind Tolerant,Fast,Hardy,No,No,15,15,Yellow,,"[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2920420,Shrub,"Mackay, Queensland",Moderate/Dappled Shade,Wind Tolerant,Slow,Tender,Yes,Yes,3,2,Red,"October, November, December","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2920513,Shrub,New South Wales,Full Sun,Medium,Fast,Marginal,Yes,Yes,4,2,Cream White,"October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2920541,Bulb/Corm/Tuber,Brazil,Moderate/Dappled Shade,Sheltered,Medium,Tender,Yes,No,0.6,0.3,Purple White,"September, October, November, December","[{""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2920567,Tree,NE Australia,Full Sun to Part Shade,Sheltered,Fast,Tender,Yes,Yes,12,10,Yellow,"March, April, May, June, July, August","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2920609,Shrub,NSW,Full Sun to Part Shade,Wind/Salt tolerant,Fast,Hardy,Yes,Yes,2,2,Red,"January, February, March, September, October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
https://id.biodiversity.org.au/node/apni/2920735,Shrub,WA,Full Sun to Part Shade,Wind Tolerant,Medium,,Yes,Yes,0.6,0.6,Blue,"August, September, October","[{""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2920769,Bulb/Corm/Tuber,S Africa,Full Sun to Part Shade,Medium,Fast,,No,No,1.5,0.5,Mauve Pink,"January, February, October, November, December","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2920780,Annual/Perennial,Australia,Full Sun,Medium,Fast,Marginal,Yes,Yes,0.3,0.5,Mauve Pink Purple White Yellow,"January, February, March, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2920815,Bulb/Corm/Tuber,"Northern Africa, Western Asia and Southern Europe",Full Sun to Part Shade,Sheltered,Fast,Tender,No,No,1,1,Mauve Pink,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2920854,Annual/Perennial,"Western and Southern Europe, Northern Africa",Half Sun / Half Shade,Wind/Salt tolerant,Medium,Marginal,Yes,No,1,1,,,
https://id.biodiversity.org.au/node/apni/2920875,Annual/Perennial,,Full Sun to Part Shade,Medium,Fast,Tender,Yes,No,0.5,0.5,White,"January, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2920966,Annual/Perennial,Africa,Full Sun,Medium,Fast,Tender,No,No,0.5,0.6,Blue Mauve,,"[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2921082,Shrub,NSW,Full Sun to Part Shade,Wind Tolerant,Fast,Tender,Yes,Yes,1.5,1.5,Mauve Purple,"January, February, March, April, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2921082,Shrub,NSW,Full Sun to Part Shade,Wind Tolerant,Fast,Tender,Yes,Yes,0.9,0.9,Mauve Purple,"January, February, March, April, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2921259,Fruit/Nut Plants,Tropical America,Full Sun,Sheltered,Fast,Tender,Yes,No,9,6,,,
https://id.biodiversity.org.au/node/apni/2921285,Annual/Perennial,Western Australia,Full Sun to Part Shade,Wind Tolerant,Fast,Tender,Yes,Yes,1,0.2,Black,"September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/3836168,Bulb/Corm/Tuber,Asia,Full Sun,Medium,Fast,Marginal,No,No,0.3,0.1,,,
https://id.biodiversity.org.au/node/apni/3862132,Vegetable,Asia,Full Sun,Sheltered,Very fast,Marginal,No,No,3,3,Blue White,"January, February, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/3960668,Shrub,Mexico,Full Sun to Part Shade,Medium,Fast,Tender,Yes,No,3,3,Red,"January, February, March, April, May, June, July, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/4335923,Shrub,South East Africa,Full Sun,Wind/Salt tolerant,Medium,Tender,Yes,Yes,4,3,White,"January, February, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/4335923,Shrub,South East Africa,Full Sun,Wind/Salt tolerant,Medium,Tender,Yes,Yes,2.5,2,White,"January, February, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/5274818,Tree,east coast Australia,Full Sun,Wind Tolerant,Fast,,Yes,Yes,45,25,White,"July, August","[{""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/5424450,Shrub,Eastern Australia,Half Sun / Half Shade,Medium,Fast,Marginal,Yes,Yes,0.6,0.7,Cream Pink Red Yellow,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/5424450,Shrub,Eastern Australia,Half Sun / Half Shade,Medium,Fast,Marginal,Yes,Yes,0.5,0.5,Cream Pink,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/6285445,Annual/Perennial,Western Australia,Full Sun,Sheltered,Slow,Marginal,Yes,Yes,0.3,0.5,Yellow,"July, August, September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/6881039,Herb,Australia and New Zealand,Full Sun,,Fast,Tender,Yes,Yes,0.3,10,,,
https://id.biodiversity.org.au/node/apni/6882510,Bulb/Corm/Tuber,South East Asia,Full Sun to Part Shade,Sheltered,Fast,Hardy,No,No,0.5,0.5,White,"January, February, March, April, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/6892801,Bulb/Corm/Tuber,Eastern Australia,Full Sun,Wind/Salt tolerant,Fast,Hardy,Yes,Yes,1.2,2.4,White,"January, February, September, October, November, December","[{""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/6917219,Annual/Perennial,S Africa,Full Sun to Part Shade,Medium,Fast,Marginal,Yes,No,1,0.3,Cream White,"September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/6917219,Annual/Perennial,S Africa,Moderate/Dappled Shade,Medium,Fast,Marginal,Yes,No,1,0.3,Cream White,"September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/7016661,Annual/Perennial,Europe and Central Asia,Full Sun,Wind Tolerant,Fast,Hardy,No,No,3,1,Mauve Pink Purple,"January, February, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/7098367,Bulb/Corm/Tuber,Northern parts of South America,Full Sun,Medium,Fast,Tender,No,No,2.4,0.5,Red Yellow,"January, February, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/7098367,Annual/Perennial,West Indies,Full Sun to Part Shade,Medium,Fast,Tender,Yes,No,1.5,7,Assorted Golden Orange Red Yellow,"January, February, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/7170172,Annual/Perennial,Australia,Moderate/Dappled Shade,Wind/Salt tolerant,Fast,Tender,Yes,Yes,0.3,1,Yellow,"January, February, March, April, May, June, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/7176192,Tree,Australia,Full Sun,Sheltered,Fast,Tender,Yes,Yes,6,2,Cream,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/7512892,Shrub,"India, South-East Asia and Northern Australia",Half Sun / Half Shade,Sheltered,,Tender,Yes,No,2.5,1.5,Mauve Purple,"January, February, September, October, November, December","[{""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/7525921,Tree,"Southern Asia, Pacific Islands, Northern Australia",Full Sun to Part Shade,Wind Tolerant,Fast,Tender,Yes,No,15,30,,,
https://id.biodiversity.org.au/node/apni/7635785,Tree,Tasmania,Half Sun / Half Shade,Wind Tolerant,Fast,Hardy,Yes,Yes,24,8,Cream,"January, February, September, October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
